"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1982","Food Excl Fish","1232","Food prep nes","1","","041000, 190220, 190230, 190240, 210210, 210220, 210230, 210320, 210390, 210410, 210420, 210610, 210690, 220900","041000, 190220, 190230, 190240, 210210, 210220, 210230, 210320, 210390, 210410, 210420, 210610, 210690, 220900","F1232"
"1982","Food Excl Fish","115","Food preparations, flour, malt extract","1","","190190","190190","23999.02"
"1982","Food Excl Fish","166","Fructose and syrup, other","1","","170260","170260","23210.03"
"1982","Food Excl Fish","512","Fruit, citrus nes","1","","080590","080590","01329"
"1982","Food Excl Fish","626","Fruit, cooked, homogenized preparations","1","","200710","200710","23991.03"
"1982","Food Excl Fish","620","Fruit, dried nes","1","","081330, 081340, 081350","081330, 081340, 081350","21419.99"
"1982","Food Excl Fish","619","Fruit, fresh nes","1","","081090","081090","01359.90"
"1982","Food Excl Fish","623","Fruit, prepared nes","1","","081110, 081120, 081190, 081210, 081290, 081400, 200190, 200791, 200799, 200830, 200840, 200850, 200860, 200870, 200880, 200891, 200892, 200899","081110, 081120, 081190, 081210, 081290, 081400, 200190, 200791, 200799, 200830, 200840, 200850, 200860, 200870, 200880, 200891, 200893, 200897, 200899","F0623"
"1982","Food Excl Fish","541","Fruit, stone nes","1","","081090","081090","01349.20"
"1982","Food Excl Fish","604","Fruit, tropical dried nes","1","","080300, 080430, 080440, 080450, 081340, 081350","080300, 080430, 080440, 080450, 081340, 081350","21419.91"
"1982","Food Excl Fish","603","Fruit, tropical fresh nes","1","","080450, 081060, 081090","080450, 081060, 081090","01319"
"1982","Food Excl Fish","625","Fruits, nuts, peel, sugar preserved","1","","200600","200600","23670.02"
"1982","Food Excl Fish","406","Garlic","1","","070320","070320","01252"
"1982","Food Excl Fish","1072","Geese and guinea fowls","1","","010519, 010599","010514, 010599","02153"
"1982","Food Excl Fish","57","Germ, maize","1","","110430","110430","23140.06"
"1982","Food Excl Fish","19","Germ, wheat","1","","110430","110430","23140.01"
"1982","Food Excl Fish","953","Ghee, buffalo milk","1","","040590","040590","22242.02"
"1982","Food Excl Fish","887","Ghee, butteroil of cow milk","1","","040590","040590","22241.02"
"1982","Food Excl Fish","720","Ginger","1","","091010","091011, 091012","01657"
"1982","Food Excl Fish","172","Glucose and dextrose","1","","170230, 170240","170230, 170240","23210.05"
"1982","Food Excl Fish","1016","Goats","1","","010420","010420","02123"
"1982","Food Excl Fish","549","Gooseberries","1","","081090","081030","01351.02"
"1982","Food Excl Fish","103","Grain, mixed","1","","100890","100890","01199.02"
"1982","Food Excl Fish","507","Grapefruit (inc. pomelos)","1","","080540","080540","01321"
"1982","Food Excl Fish","560","Grapes","1","","080610","080610","01330"
"1982","Food Excl Fish","246","Groundnuts, prepared","1","","200811","200811","21495.01"
"1982","Food Excl Fish","243","Groundnuts, shelled","1","","120220","120242","21421"
"1982","Food Excl Fish","242","Groundnuts, with shell","1","","120210, 120220","120230, 120241","0142"
"1982","Food Excl Fish","233","Hazelnuts, shelled","1","","080222","080222","21423"
"1982","Food Excl Fish","225","Hazelnuts, with shell","1","","080221","080221","01374"
"1982","Food Excl Fish","1182","Honey, natural","1","","040900","040900","02910"
"1982","Food Excl Fish","1096","Horses","1","","010110, 010190","010121, 010129","02131"
"1982","Food Excl Fish","910","Ice cream and edible ice","1","","210500","210500","22270"
"1982","Food Excl Fish","109","Infant food","1","","190110","190110","23991.01"
"1982","Food Excl Fish","175","Isoglucose","1","","170230, 170240, 170260, 170290","170230, 170240, 170260, 170290","23210.08"
"1982","Food Excl Fish","519","Juice, apple, concentrated","1","","200979","200979","21435.02"
"1982","Food Excl Fish","518","Juice, apple, single strength","1","","200971","200971","21435.01"
"1982","Food Excl Fish","514","Juice, citrus, concentrated","1","","200939","200939","21439.05"
"1982","Food Excl Fish","513","Juice, citrus, single strength","1","","200931","200931","21439.04"
"1982","Food Excl Fish","622","Juice, fruit nes","1","","200980, 200990","200981, 200989, 200990","21439.9"
"1982","Food Excl Fish","562","Juice, grape","1","","200961, 200969","200961, 200969","21434"
"1982","Food Excl Fish","509","Juice, grapefruit","1","","200921","200921","21432"
"1982","Food Excl Fish","510","Juice, grapefruit, concentrated","1","","200929","200929","21432.01"
"1982","Food Excl Fish","499","Juice, lemon, concentrated","1","","200939","200939","21439.03"
"1982","Food Excl Fish","498","Juice, lemon, single strength","1","","200931","200931","21439.02"
"1982","Food Excl Fish","583","Juice, mango","1","","200980","200989","21439.08"
"1982","Food Excl Fish","492","Juice, orange, concentrated","1","","200911, 200919","200911, 200919","21431.02"
"1982","Food Excl Fish","491","Juice, orange, single strength","1","","200911, 200912","200911, 200912","21431.01"
"1982","Food Excl Fish","576","Juice, pineapple","1","","200941","200941","21433"
"1982","Food Excl Fish","580","Juice, pineapple, concentrated","1","","200949","200949","21433.01"
"1982","Food Excl Fish","539","Juice, plum, concentrated","1","","200980","200989","21439.07"
"1982","Food Excl Fish","538","Juice, plum, single strength","1","","200980","200989","21439.06"
"1982","Food Excl Fish","496","Juice, tangerine","1","","200931","200931","21439.01"
"1982","Food Excl Fish","390","Juice, tomato","1","","200950","200950","21321"
"1982","Food Excl Fish","389","Juice, tomato, concentrated","1","","","",""
"1982","Food Excl Fish","466","Juice, vegetables nes","1","","200980, 200990","200989, 200990","21329"
"1982","Food Excl Fish","311","Kapokseed in shell","1","","120799","120799","01499.06"
"1982","Food Excl Fish","312","Kapokseed shelled","1","","120799","120799","01499.07"
"1982","Food Excl Fish","263","Karite nuts (sheanuts)","1","","120799","120799","01499.01"
"1982","Food Excl Fish","592","Kiwi fruit","1","","081050","081050","01352"
"1982","Food Excl Fish","173","Lactose","1","","170211, 170219","170211, 170219","23210.06"
"1982","Food Excl Fish","1043","Lard","1","","150100","150110, 150120","21521"
"1982","Food Excl Fish","407","Leeks, other alliaceous vegetables","1","","070390","070390","01254"
"1982","Food Excl Fish","497","Lemons and limes","1","","080550","080550","01322"
"1982","Food Excl Fish","201","Lentils","1","","071340","071340","01704"
"1982","Food Excl Fish","372","Lettuce and chicory","1","","070511, 070519, 070521, 070529","070511, 070519, 070521, 070529","01214"
"1982","Food Excl Fish","878","Liver prep.","1","","160220","160220","21189.01"
"1982","Food Excl Fish","18","Macaroni","1","","190211, 190219","190211, 190219","23710"
"1982","Food Excl Fish","56","Maize","1","","100510, 100590","100510, 100590","0112"
"1982","Food Excl Fish","446","Maize, green","1","","070990","070999","01290.01"
"1982","Food Excl Fish","49","Malt","1","","110710, 110720","110710, 110720","24320"
"1982","Food Excl Fish","50","Malt extract","1","","190190","190190","23999.01"
"1982","Food Excl Fish","584","Mango pulp","1","","200899","200899","21499.01"
"1982","Food Excl Fish","571","Mangoes, mangosteens, guavas","1","","080450","080450","01316"
"1982","Food Excl Fish","160","Maple sugar and syrups","1","","170220","170220","23530"
"1982","Food Excl Fish","1241","Margarine, liquid","1","","151790","151790","21700.01"
"1982","Food Excl Fish","1242","Margarine, short","1","","151710, 151790","151710, 151790","21700.02"
"1982","Food Excl Fish","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1982","Food Excl Fish","1172","Meat nes, preparations","1","","160100, 160290","160100, 160290","F1172"
"1982","Food Excl Fish","1108","Meat, ass","1","","020500","020500","21118.02"
"1982","Food Excl Fish","874","Meat, beef and veal sausages","1","","160100","160100","21184.01"
"1982","Food Excl Fish","872","Meat, beef, dried, salted, smoked","1","","021020","021020","21182"
"1982","Food Excl Fish","875","Meat, beef, preparations","1","","160250","160250","F0875"
"1982","Food Excl Fish","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1982","Food Excl Fish","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1982","Food Excl Fish","1127","Meat, camel","1","","020890","020860","21117.01"
"1982","Food Excl Fish","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1982","Food Excl Fish","870","Meat, cattle, boneless (beef & veal)","1","","020130, 020230","020130, 020230","21111.02"
"1982","Food Excl Fish","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1982","Food Excl Fish","1061","Meat, chicken, canned","1","","160231, 160232, 160239","160231, 160232, 160239","F1061"
"1982","Food Excl Fish","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"1982","Food Excl Fish","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1982","Food Excl Fish","873","Meat, extracts","1","","160300","160300","21185"
"1982","Food Excl Fish","1163","Meat, game","1","","020890","020890","21170.02"
"1982","Food Excl Fish","1017","Meat, goat","1","","020450","020450","21116"
"1982","Food Excl Fish","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1982","Food Excl Fish","877","Meat, homogenized preparations","1","","160210","160210","23991.04"
"1982","Food Excl Fish","1097","Meat, horse","1","","020500","020500","21118.01"
"1982","Food Excl Fish","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"1982","Food Excl Fish","1041","Meat, pig sausages","1","","160100","160100","21184.02"
"1982","Food Excl Fish","1042","Meat, pig, preparations","1","","160241, 160242, 160249","160241, 160242, 160249","F1042"
"1982","Food Excl Fish","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"1982","Food Excl Fish","1141","Meat, rabbit","1","","020810","020810","21114"
"1982","Food Excl Fish","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1982","Food Excl Fish","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1982","Food Excl Fish","568","Melons, other (inc.cantaloupes)","1","","080719","080719","01229"
"1982","Food Excl Fish","299","Melonseed","1","","120799","120770","01449.01"
"1982","Food Excl Fish","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"1982","Food Excl Fish","909","Milk, products of natural constituents nes","1","","040490","040490","22290"
"1982","Food Excl Fish","908","Milk, reconstituted","1","","040110, 040120","040110, 040120","22110.03"
"1982","Food Excl Fish","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"1982","Food Excl Fish","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"1982","Food Excl Fish","898","Milk, skimmed dried","1","","040210","040210","22212"
"1982","Food Excl Fish","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"1982","Food Excl Fish","889","Milk, whole condensed","1","","040299","040299","22222.01"
"1982","Food Excl Fish","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"1982","Food Excl Fish","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"1982","Food Excl Fish","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1982","Food Excl Fish","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1982","Food Excl Fish","79","Millet","1","","100820","100821, 100829","0118"
"1982","Food Excl Fish","114","Mixes and doughs","1","","190120","190120","23180"
"1982","Food Excl Fish","165","Molasses","1","","170310, 170390","170310, 170390","23540"
"1982","Food Excl Fish","1110","Mules","1","","010190","010190","02133"
"1982","Food Excl Fish","449","Mushrooms and truffles","1","","070951, 070959","070951, 070959","01270"
"1982","Food Excl Fish","451","Mushrooms, canned","1","","200310, 200320, 200390","200310, 200390","21397.01"
"1982","Food Excl Fish","450","Mushrooms, dried","1","","071231, 071232, 071233, 071239","071231, 071232, 071233, 071239","21393.01"
"1982","Food Excl Fish","292","Mustard seed","1","","120750","120750","01442"
"1982","Food Excl Fish","702","Nutmeg, mace and cardamoms","1","","090810, 090820, 090830","090811, 090812, 090821, 090822, 090831, 090832","01653"
"1982","Food Excl Fish","234","Nuts nes","1","","080260, 080290","080261, 080262, 080290","01379.90"
"1982","Food Excl Fish","235","Nuts, prepared (exc. groundnuts)","1","","081190, 081290, 200190, 200799, 200819","081190, 081290, 200190, 200799, 200819","F0235"
"1982","Food Excl Fish","75","Oats","1","","100400","100410, 100490","0117"
"1982","Food Excl Fish","76","Oats rolled","1","","110412, 110422","110412, 110422","23140.07"
"1982","Food Excl Fish","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1982","Food Excl Fish","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1982","Food Excl Fish","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1982","Food Excl Fish","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1982","Food Excl Fish","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1982","Food Excl Fish","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1982","Food Excl Fish","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1982","Food Excl Fish","1159","Offals, other camelids","1","","","",""
"1982","Food Excl Fish","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1982","Food Excl Fish","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"1982","Food Excl Fish","252","Oil, coconut (copra)","1","","151311, 151319","151311, 151319","2166"
"1982","Food Excl Fish","331","Oil, cottonseed","1","","151221, 151229","151221, 151229","2168"
"1982","Food Excl Fish","244","Oil, groundnut","1","","150810, 150890","150810, 150890","2162"
"1982","Food Excl Fish","313","Oil, kapok","1","","151590","151590","21691.11"
"1982","Food Excl Fish","60","Oil, maize","1","","151521, 151529","151521, 151529","21691.02"
"1982","Food Excl Fish","293","Oil, mustard","1","","151491, 151499","151491, 151499","21641.02"
"1982","Food Excl Fish","274","Oil, olive residues","1","","151000","151000","21673"
"1982","Food Excl Fish","261","Oil, olive, virgin","1","","150910","150910","2167"
"1982","Food Excl Fish","257","Oil, palm","1","","151110, 151190","151110, 151190","2165"
"1982","Food Excl Fish","258","Oil, palm kernel","1","","151321, 151329","151321, 151329","21691.14"
"1982","Food Excl Fish","271","Oil, rapeseed","1","","151411, 151419, 151491, 151499","151411, 151419, 151491, 151499","21641.01"
"1982","Food Excl Fish","36","Oil, rice bran","1","","151590","151590","21691.01"
"1982","Food Excl Fish","281","Oil, safflower","1","","151211, 151219","151211, 151219","21631.02"
"1982","Food Excl Fish","290","Oil, sesame","1","","151550","151550","21691.07"
"1982","Food Excl Fish","237","Oil, soybean","1","","150710, 150790","150710, 150790","2161"
"1982","Food Excl Fish","268","Oil, sunflower","1","","151211, 151219","151211, 151219","21631.01"
"1982","Food Excl Fish","340","Oil, vegetable origin nes","1","","150990, 151590","150990, 151590","21691.90"
"1982","Food Excl Fish","339","Oilseeds nes","1","","120799","120799","01449.90"
"1982","Food Excl Fish","430","Okra","1","","070990","070999","01239.01"
"1982","Food Excl Fish","260","Olives","1","","070990","070992","01450"
"1982","Food Excl Fish","262","Olives preserved","1","","071120, 200190, 200490, 200570","071120, 200190, 200490, 200570","F0262"
"1982","Food Excl Fish","403","Onions, dry","1","","070310","070310","01253.02"
"1982","Food Excl Fish","402","Onions, shallots, green","1","","070310","070310","01253.01"
"1982","Food Excl Fish","490","Oranges","1","","080510","080510","01323"
"1982","Food Excl Fish","256","Palm kernels","1","","120999","120999","01491.02"
"1982","Food Excl Fish","600","Papayas","1","","080720","080720","01317"
"1982","Food Excl Fish","22","Pastry","1","","190520, 190531, 190532, 190540, 190590","190520, 190531, 190532, 190540, 190590","F0022"
"1982","Food Excl Fish","534","Peaches and nectarines","1","","080930","080930","01345"
"1982","Food Excl Fish","247","Peanut butter","1","","200811","200811","21495.02"
"1982","Food Excl Fish","521","Pears","1","","080820","080830","01342.01"
"1982","Food Excl Fish","187","Peas, dry","1","","071310","071310","01705"
"1982","Food Excl Fish","417","Peas, green","1","","070810","070810","01242"
"1982","Food Excl Fish","687","Pepper (piper spp.)","1","","090411, 090412","090411, 090412","01651"
"1982","Food Excl Fish","587","Persimmons","1","","081090","081070","01359.01"
"1982","Food Excl Fish","197","Pigeon peas","1","","071390","071360","01707"
"1982","Food Excl Fish","1083","Pigeons, other birds","1","","010631, 010632, 010639","010631, 010632, 010639","02194"
"1982","Food Excl Fish","1034","Pigs","1","","010310, 010391, 010392","010310, 010391, 010392","02140"
"1982","Food Excl Fish","574","Pineapples","1","","080430","080430","01318"
"1982","Food Excl Fish","575","Pineapples canned","1","","200820","200820","21491"
"1982","Food Excl Fish","223","Pistachios","1","","080250","080251, 080252","01375"
"1982","Food Excl Fish","489","Plantains and others","1","","080300","080310","01313"
"1982","Food Excl Fish","536","Plums and sloes","1","","080940","080940","01346"
"1982","Food Excl Fish","537","Plums dried (prunes)","1","","081320","081320","21412"
"1982","Food Excl Fish","68","Popcorn","1","","100510, 100590","100510, 100590",""
"1982","Food Excl Fish","116","Potatoes","1","","070110, 070190","070110, 070190","01510"
"1982","Food Excl Fish","118","Potatoes, frozen","1","","071010","071010","21313"
"1982","Food Excl Fish","211","Pulses nes","1","","071390","071390","01709.90"
"1982","Food Excl Fish","394","Pumpkins, squash and gourds","1","","070990","070993","01235"
"1982","Food Excl Fish","523","Quinces","1","","080820","080840","01342.02"
"1982","Food Excl Fish","92","Quinoa","1","","100890","100850","01194"
"1982","Food Excl Fish","1140","Rabbits and hares","1","","010619","010614","02191"
"1982","Food Excl Fish","561","Raisins","1","","080620","080620","21411"
"1982","Food Excl Fish","270","Rapeseed","1","","120510, 120590","120510, 120590","01443"
"1982","Food Excl Fish","547","Raspberries","1","","081020","081020","01353.01"
"1982","Food Excl Fish","30","Rice - total  (Rice milled equivalent)","","","","",""
"1982","Food Excl Fish","32","Rice, broken","1","","100640","100640","23161.03"
"1982","Food Excl Fish","28","Rice, husked","1","","100620","100620","23162"
"1982","Food Excl Fish","31","Rice, milled","1","","100630","100630","23161.02"
"1982","Food Excl Fish","29","Rice, milled/husked","1","","100630","100630","23161.01"
"1982","Food Excl Fish","27","Rice, paddy","1","","100610","100610","0113"
"1982","Food Excl Fish","1150","Rodents, other","1","","010619","010619","02192.01"
"1982","Food Excl Fish","151","Roots and tubers dried","1","","071490","071490","01599.20"
"1982","Food Excl Fish","149","Roots and tubers nes","1","","071490","071490","01599.10"
"1982","Food Excl Fish","71","Rye","1","","100200","100210, 100290","0116"
"1982","Food Excl Fish","280","Safflower seed","1","","120799","120760","01446"
"1982","Food Excl Fish","289","Sesame seed","1","","120740","120740","01444"
"1982","Food Excl Fish","976","Sheep","1","","010410","010410","02122"
"1982","Food Excl Fish","83","Sorghum","1","","100700","100710, 100790","0114"
"1982","Food Excl Fish","241","Soya curd","1","","210610","210610","23999.03"
"1982","Food Excl Fish","240","Soya paste","1","","210390, 210610","210390, 210610","23995.02"
"1982","Food Excl Fish","239","Soya sauce","1","","210310","210310","23995.01"
"1982","Food Excl Fish","236","Soybeans","1","","120100","120110, 120190","0141"
"1982","Food Excl Fish","723","Spices nes","1","","091020, 091030, 091091, 091099","091020, 091030, 091091, 091099","01699"
"1982","Food Excl Fish","373","Spinach","1","","070970","070970","01215"
"1982","Food Excl Fish","544","Strawberries","1","","081010","081010","01354"
"1982","Food Excl Fish","423","String beans","1","","070820","070820","01241.01"
"1982","Food Excl Fish","157","Sugar beet","1","","121291","121291","01801"
"1982","Food Excl Fish","156","Sugar cane","1","","121299","121293","01802"
"1982","Food Excl Fish","168","Sugar confectionery","1","","170410, 170490","170410, 170490","23670.01"
"1982","Food Excl Fish","161","Sugar crops nes","1","","121299","121299","01809"
"1982","Food Excl Fish","167","Sugar nes","1","","170290","170290","23210.04"
"1982","Food Excl Fish","163","Sugar non-centrifugal","1","","170111","170113","23511.02"
"1982","Food Excl Fish","162","Sugar Raw Centrifugal","1","","170111, 170112","170112, 170114","2351f"
"1982","Food Excl Fish","164","Sugar refined","1","","170191, 170199","170191, 170199","23520"
"1982","Food Excl Fish","267","Sunflower seed","1","","120600","120600","01445"
"1982","Food Excl Fish","447","Sweet corn frozen","1","","071040","071040","21319.01"
"1982","Food Excl Fish","448","Sweet corn prep or preserved","1","","200580","200580","21399.03"
"1982","Food Excl Fish","122","Sweet potatoes","1","","071420","071420","01530"
"1982","Food Excl Fish","495","Tangerines, mandarins, clementines, satsumas","1","","080520","080520","01324"
"1982","Food Excl Fish","127","Tapioca, cassava","1","","190300","190300","23230.02"
"1982","Food Excl Fish","121","Tapioca, potatoes","1","","190300","190300","23230.01"
"1982","Food Excl Fish","136","Taro (cocoyam)","1","","071490","071440","01550"
"1982","Food Excl Fish","388","Tomatoes","1","","070200","070200","01234"
"1982","Food Excl Fish","391","Tomatoes, paste","1","","200290","200290","21399.01"
"1982","Food Excl Fish","392","Tomatoes, peeled","1","","200210","200210","21399.02"
"1982","Food Excl Fish","97","Triticale","1","","100890","100860","01191"
"1982","Food Excl Fish","1079","Turkeys","1","","010512, 010599","010512, 010599","02152"
"1982","Food Excl Fish","692","Vanilla","1","","090500","090510, 090520","01658"
"1982","Food Excl Fish","306","Vegetable tallow","1","","151590","151590","21691.09"
"1982","Food Excl Fish","471","Vegetables in vinegar","1","","200110, 200190","200110, 200190","21340"
"1982","Food Excl Fish","469","Vegetables, dehydrated","1","","071220, 071290","071220, 071290","21393.90"
"1982","Food Excl Fish","463","Vegetables, fresh nes","1","","070690, 070940, 070990","070690, 070940, 070999","01290.90"
"1982","Food Excl Fish","460","Vegetables, fresh or dried products nes","1","","121299","121299","01990.01"
"1982","Food Excl Fish","473","Vegetables, frozen","1","","071021, 071022, 071029, 071030, 071080, 071090","071021, 071022, 071029, 071030, 071080, 071090","F0473"
"1982","Food Excl Fish","476","Vegetables, homogenized preparations","1","","200510","200510","23991.02"
"1982","Food Excl Fish","420","Vegetables, leguminous nes","1","","070890","070890","01243"
"1982","Food Excl Fish","472","Vegetables, preserved nes","1","","200520, 200540, 200551, 200559, 200560, 200591, 200599","200520, 200540, 200551, 200559, 200560, 200591, 200599","F0472"
"1982","Food Excl Fish","475","Vegetables, preserved, frozen","1","","200410, 200490","200410, 200490","F0475"
"1982","Food Excl Fish","474","Vegetables, temporarily preserved","1","","071140, 071151, 071159, 071190","071140, 071151, 071159, 071190","21330.90"
"1982","Food Excl Fish","110","Wafers","1","","190590","190590","23490.01"
"1982","Food Excl Fish","232","Walnuts, shelled","1","","080232","080232","21429.02"
"1982","Food Excl Fish","222","Walnuts, with shell","1","","080231","080231","01376"
"1982","Food Excl Fish","567","Watermelons","1","","080711","080711","01221"
"1982","Food Excl Fish","15","Wheat","1","","100110, 100190","100111, 100119, 100191, 100199","0111"
"1982","Food Excl Fish","905","Whey, cheese","1","","040610","040610","22251.03"
"1982","Food Excl Fish","890","Whey, condensed","1","","040410","040410","22130.03"
"1982","Food Excl Fish","900","Whey, dry","1","","040410","040410","22130.02"
"1982","Food Excl Fish","903","Whey, fresh","1","","040410","040410","22130.01"
"1982","Food Excl Fish","137","Yams","1","","071490","071430","01540"
"1982","Food Excl Fish","135","Yautia (cocoyam)","1","","071490","071450","01591"
"1982","Food Excl Fish","891","Yoghurt","1","","040310","040310","22230.01"
"1982","Food Excl Fish","892","Yoghurt, concentrated or not","1","","040310","040310","22230.02"
"1884","Live Animals","1171","Animals live nes","1","","010611, 010612, 010619, 010620, 010639, 010690","010611, 010612, 010619, 010620, 010633, 010649","02199.20"
"1756","Live Animals","1171","Animals live nes","1","","010611, 010612, 010619, 010620, 010639, 010690","010611, 010612, 010619, 010620, 010633, 010649","02199.20"
"1756","Live Animals","1107","Asses","1","","010110, 010190","010130","02132"
"1884","Live Animals","1107","Asses","1","","010110, 010190","010130","02132"
"1884","Live Animals","1181","Beehives","1","","010690","010641","02196"
"1756","Live Animals","1181","Beehives","1","","010690","010641","02196"
"1756","Live Animals","946","Buffaloes","1","","010210, 010290","010231, 010239","02112"
"1884","Live Animals","946","Buffaloes","1","","010210, 010290","010231, 010239","02112"
"1884","Live Animals","1157","Camelids, other","1","","010619","010613","02121.02"
"1756","Live Animals","1157","Camelids, other","1","","010619","010613","02121.02"
"1756","Live Animals","1126","Camels","1","","010619","010613","02121.01"
"1884","Live Animals","1126","Camels","1","","010619","010613","02121.01"
"1884","Live Animals","866","Cattle","1","","010210, 010290","010221, 010229","02111"
"1756","Live Animals","866","Cattle","1","","010210, 010290","010221, 010229","02111"
"1756","Live Animals","1057","Chickens","1","","010511, 010519, 010594, 010599","010511, 010515, 010594, 010599","02151"
"1884","Live Animals","1057","Chickens","1","","010511, 010519, 010594, 010599","010511, 010515, 010594, 010599","02151"
"1884","Live Animals","1068","Ducks","1","","010519, 010599","010513, 010599","02154"
"1756","Live Animals","1068","Ducks","1","","010519, 010599","010513, 010599","02154"
"1756","Live Animals","1072","Geese and guinea fowls","1","","010519, 010599","010514, 010599","02153"
"1884","Live Animals","1072","Geese and guinea fowls","1","","010519, 010599","010514, 010599","02153"
"1884","Live Animals","1016","Goats","1","","010420","010420","02123"
"1756","Live Animals","1016","Goats","1","","010420","010420","02123"
"1756","Live Animals","1096","Horses","1","","010110, 010190","010121, 010129","02131"
"1884","Live Animals","1096","Horses","1","","010110, 010190","010121, 010129","02131"
"1884","Live Animals","1110","Mules","1","","010190","010190","02133"
"1756","Live Animals","1110","Mules","1","","010190","010190","02133"
"1884","Live Animals","1083","Pigeons, other birds","1","","010631, 010632, 010639","010631, 010632, 010639","02194"
"1884","Live Animals","1034","Pigs","1","","010310, 010391, 010392","010310, 010391, 010392","02140"
"1756","Live Animals","1034","Pigs","1","","010310, 010391, 010392","010310, 010391, 010392","02140"
"1756","Live Animals","1140","Rabbits and hares","1","","010619","010614","02191"
"1884","Live Animals","1140","Rabbits and hares","1","","010619","010614","02191"
"1884","Live Animals","1150","Rodents, other","1","","010619","010619","02192.01"
"1756","Live Animals","1150","Rodents, other","1","","010619","010619","02192.01"
"1756","Live Animals","976","Sheep","1","","010410","010410","02122"
"1884","Live Animals","976","Sheep","1","","010410","010410","02122"
"1884","Live Animals","1079","Turkeys","1","","010512, 010599","010512, 010599","02152"
"1756","Live Animals","1079","Turkeys","1","","010512, 010599","010512, 010599","02152"
"1922","Sheep and Goats","1016","Goats","1","","010420","010420","02123"
"1922","Sheep and Goats","976","Sheep","1","","010410","010410","02122"
